ticket_id,customer_id,issue_type,resolution_time_hours,satisfaction_score
TICK017669,CUST048355,Late Delivery,10,3
TICK017670,CUST015258,Payment Issue,16,2
TICK017671,CUST044975,Late Delivery,113,3
TICK017672,CUST028409,Late Delivery,56,3
TICK017673,CUST007760,Late Delivery,92,2
TICK017674,CUST037934,Late Delivery,78,4
TICK017675,CUST008280,Wrong Item,72,3
TICK017676,CUST043103,Damaged Product,5,1
TICK017677,CUST044718,Damaged Product,111,4
TICK017678,CUST006788,Payment Issue,118,3
TICK017679,CUST008330,Late Delivery,93,4
TICK017680,CUST042253,Payment Issue,55,1
TICK017681,CUST006146,Wrong Item,22,1
TICK017682,CUST012578,Refund,108,2
TICK017683,CUST039798,Payment Issue,25,2
TICK017684,CUST041974,Refund,118,3
TICK017685,CUST028340,Payment Issue,25,4
TICK017686,CUST030729,Refund,19,1
TICK017687,CUST027971,Refund,26,1
TICK017688,CUST011391,Refund,34,5
TICK017689,CUST003583,Payment Issue,10,2
TICK017690,CUST041409,Payment Issue,98,4
TICK017691,CUST042621,Refund,6,2
TICK017692,CUST024944,Payment Issue,71,5
TICK017693,CUST006382,Damaged Product,45,5
TICK017694,CUST025824,Wrong Item,77,3
TICK017695,CUST032892,Refund,108,5
TICK017696,CUST043690,Refund,108,2
TICK017697,CUST004628,Payment Issue,59,2
TICK017698,CUST021838,Payment Issue,19,1
TICK017699,CUST043852,Refund,112,5
TICK017700,CUST049373,Payment Issue,84,3
TICK017701,CUST017100,Late Delivery,66,4
TICK017702,CUST011155,Refund,94,3
TICK017703,CUST005752,Wrong Item,75,3
TICK017704,CUST027089,Payment Issue,88,4
TICK017705,CUST021133,Damaged Product,94,3
TICK017706,CUST018986,Payment Issue,14,2
TICK017707,CUST005292,Late Delivery,30,4
TICK017708,CUST024669,Damaged Product,57,2
TICK017709,CUST026933,Late Delivery,42,3
TICK017710,CUST029071,Refund,29,4
TICK017711,CUST043950,Late Delivery,23,1
TICK017712,CUST000536,Damaged Product,97,1
TICK017713,CUST009710,Late Delivery,100,3
TICK017714,CUST004146,Damaged Product,107,5
TICK017715,CUST010552,Damaged Product,69,5
TICK017716,CUST038791,Late Delivery,70,1
TICK017717,CUST035089,Wrong Item,55,4
TICK017718,CUST015220,Wrong Item,109,4
TICK017719,CUST042846,Payment Issue,34,1
TICK017720,CUST045078,Late Delivery,26,5
TICK017721,CUST002799,Wrong Item,27,5
TICK017722,CUST017364,Wrong Item,33,2
TICK017723,CUST018407,Late Delivery,78,3
TICK017724,CUST029079,Late Delivery,101,2
TICK017725,CUST014185,Wrong Item,34,5
TICK017726,CUST031364,Wrong Item,105,3
TICK017727,CUST048630,Refund,41,3
TICK017728,CUST029616,Refund,94,4
TICK017729,CUST039091,Damaged Product,113,4
TICK017730,CUST023751,Refund,45,4
TICK017731,CUST024094,Late Delivery,84,1
TICK017732,CUST006000,Payment Issue,82,4
TICK017733,CUST042251,Wrong Item,80,5
TICK017734,CUST036547,Wrong Item,44,2
TICK017735,CUST039159,Damaged Product,3,4
TICK017736,CUST016051,Late Delivery,65,4
TICK017737,CUST020543,Late Delivery,3,5
TICK017738,CUST035712,Damaged Product,22,1
TICK017739,CUST006769,Wrong Item,76,2
TICK017740,CUST018919,Late Delivery,91,3
TICK017741,CUST030949,Refund,51,4
TICK017742,CUST041976,Late Delivery,26,2
TICK017743,CUST013313,Refund,15,5
TICK017744,CUST034931,Wrong Item,51,5
TICK017745,CUST004206,Refund,88,2
TICK017746,CUST031960,Wrong Item,74,5
TICK017747,CUST015325,Late Delivery,40,3
TICK017748,CUST044131,Damaged Product,53,3
TICK017749,CUST013398,Payment Issue,20,3
TICK017750,CUST014166,Late Delivery,85,5
TICK017751,CUST029660,Damaged Product,83,3
TICK017752,CUST024411,Payment Issue,114,4
TICK017753,CUST015265,Damaged Product,18,2
TICK017754,CUST035316,Wrong Item,7,5
TICK017755,CUST036394,Damaged Product,51,3
TICK017756,CUST042701,Late Delivery,47,5
TICK017757,CUST031020,Damaged Product,74,1
TICK017758,CUST048129,Wrong Item,105,1
TICK017759,CUST004134,Wrong Item,26,3
TICK017760,CUST038682,Damaged Product,119,4
TICK017761,CUST049836,Refund,42,2
TICK017762,CUST039640,Payment Issue,54,4
TICK017763,CUST018712,Refund,11,5
TICK017764,CUST040749,Payment Issue,109,3
TICK017765,CUST034697,Wrong Item,73,4
TICK017766,CUST040205,Payment Issue,1,2
TICK017767,CUST011284,Payment Issue,109,3
TICK017768,CUST042752,Wrong Item,3,3
TICK017769,CUST045468,Payment Issue,71,4
TICK017770,CUST049779,Wrong Item,9,1
TICK017771,CUST001127,Refund,108,5
TICK017772,CUST049555,Refund,16,2
TICK017773,CUST031649,Payment Issue,101,3
TICK017774,CUST015500,Wrong Item,115,5
TICK017775,CUST027339,Damaged Product,18,5
TICK017776,CUST015891,Late Delivery,76,1
TICK017777,CUST037906,Late Delivery,104,1
TICK017778,CUST033377,Payment Issue,15,5
TICK017779,CUST014551,Late Delivery,95,1
TICK017780,CUST037736,Wrong Item,46,2
TICK017781,CUST036471,Late Delivery,112,1
TICK017782,CUST009388,Refund,116,2
TICK017783,CUST001620,Damaged Product,11,1
TICK017784,CUST047543,Payment Issue,33,1
TICK017785,CUST010999,Late Delivery,86,3
TICK017786,CUST030871,Damaged Product,30,3
TICK017787,CUST048408,Payment Issue,67,4
TICK017788,CUST019569,Refund,74,1
TICK017789,CUST030373,Payment Issue,71,2
TICK017790,CUST004092,Wrong Item,92,4
TICK017791,CUST040860,Payment Issue,20,2
TICK017792,CUST049197,Wrong Item,78,4
TICK017793,CUST024683,Damaged Product,31,2
TICK017794,CUST021212,Late Delivery,48,2
TICK017795,CUST016355,Refund,21,5
TICK017796,CUST035414,Damaged Product,97,2
TICK017797,CUST038673,Refund,119,3
TICK017798,CUST029378,Wrong Item,85,5
TICK017799,CUST041148,Refund,33,4
TICK017800,CUST049277,Wrong Item,59,5
TICK017801,CUST049477,Late Delivery,112,4
TICK017802,CUST017537,Refund,91,1
TICK017803,CUST035273,Refund,82,1
TICK017804,CUST009694,Damaged Product,49,4
TICK017805,CUST032480,Late Delivery,111,2
TICK017806,CUST006598,Wrong Item,115,4
TICK017807,CUST025290,Wrong Item,58,1
TICK017808,CUST021462,Damaged Product,62,4
TICK017809,CUST018145,Payment Issue,34,1
TICK017810,CUST002936,Wrong Item,39,3
TICK017811,CUST033736,Refund,45,5
TICK017812,CUST040295,Refund,40,4
TICK017813,CUST032396,Damaged Product,82,4
TICK017814,CUST047856,Late Delivery,11,2
TICK017815,CUST015501,Wrong Item,103,2
TICK017816,CUST022078,Refund,111,5
TICK017817,CUST047061,Late Delivery,59,2
TICK017818,CUST014122,Late Delivery,39,3
TICK017819,CUST040722,Payment Issue,83,2
TICK017820,CUST007876,Refund,56,3
TICK017821,CUST031947,Wrong Item,31,4
TICK017822,CUST030397,Refund,66,2
TICK017823,CUST045014,Wrong Item,39,4
TICK017824,CUST028859,Damaged Product,91,3
TICK017825,CUST019450,Refund,54,4
TICK017826,CUST007070,Late Delivery,114,5
TICK017827,CUST048630,Late Delivery,108,1
TICK017828,CUST004111,Damaged Product,69,1
TICK017829,CUST035330,Wrong Item,1,3
TICK017830,CUST017207,Damaged Product,6,1
TICK017831,CUST007772,Refund,68,3
TICK017832,CUST030489,Wrong Item,92,4
TICK017833,CUST031690,Wrong Item,80,5
TICK017834,CUST010848,Payment Issue,98,4
TICK017835,CUST048084,Payment Issue,42,1
TICK017836,CUST043073,Wrong Item,17,4
TICK017837,CUST004602,Refund,32,2
TICK017838,CUST030544,Late Delivery,72,5
TICK017839,CUST048517,Payment Issue,30,2
TICK017840,CUST017936,Wrong Item,42,5
TICK017841,CUST041864,Late Delivery,48,5
TICK017842,CUST018502,Payment Issue,100,5
TICK017843,CUST005698,Refund,107,4
TICK017844,CUST016203,Damaged Product,110,2
TICK017845,CUST046102,Late Delivery,90,5
TICK017846,CUST041475,Damaged Product,105,4
TICK017847,CUST008698,Payment Issue,10,1
TICK017848,CUST033628,Damaged Product,83,5
TICK017849,CUST039632,Refund,94,2
TICK017850,CUST038938,Payment Issue,38,2
TICK017851,CUST007037,Damaged Product,60,3
TICK017852,CUST004448,Damaged Product,10,4
TICK017853,CUST003148,Damaged Product,8,5
TICK017854,CUST044021,Late Delivery,21,1
TICK017855,CUST034839,Late Delivery,43,5
TICK017856,CUST040516,Damaged Product,74,2
TICK017857,CUST036252,Refund,33,5
TICK017858,CUST010194,Payment Issue,58,4
TICK017859,CUST024128,Damaged Product,95,3
TICK017860,CUST018473,Late Delivery,99,2
TICK017861,CUST041168,Wrong Item,45,2
TICK017862,CUST018312,Payment Issue,61,1
TICK017863,CUST036795,Late Delivery,27,1
TICK017864,CUST003702,Wrong Item,52,2
TICK017865,CUST031157,Damaged Product,59,5
TICK017866,CUST041244,Damaged Product,117,4
TICK017867,CUST000812,Payment Issue,97,4
TICK017868,CUST041607,Wrong Item,6,5
TICK017869,CUST037499,Late Delivery,42,4
TICK017870,CUST045961,Late Delivery,1,4
TICK017871,CUST042148,Payment Issue,95,3
TICK017872,CUST018286,Payment Issue,90,4
TICK017873,CUST029863,Late Delivery,64,4
TICK017874,CUST011464,Payment Issue,28,5
TICK017875,CUST048593,Refund,28,4
TICK017876,CUST045401,Payment Issue,87,4
TICK017877,CUST022712,Wrong Item,2,4
TICK017878,CUST001354,Refund,111,4
TICK017879,CUST027684,Late Delivery,42,4
TICK017880,CUST009060,Late Delivery,18,1
TICK017881,CUST030525,Late Delivery,92,5
TICK017882,CUST038546,Late Delivery,22,4
TICK017883,CUST013156,Late Delivery,86,3
TICK017884,CUST024610,Wrong Item,31,5
TICK017885,CUST023300,Late Delivery,63,1
TICK017886,CUST041000,Damaged Product,74,3
TICK017887,CUST041770,Wrong Item,80,1
TICK017888,CUST009387,Payment Issue,26,5
TICK017889,CUST020754,Late Delivery,64,1
TICK017890,CUST001881,Damaged Product,43,2
TICK017891,CUST044187,Payment Issue,71,5
TICK017892,CUST048832,Damaged Product,114,2
TICK017893,CUST007642,Wrong Item,110,5
TICK017894,CUST033247,Refund,60,1
TICK017895,CUST013171,Refund,92,3
TICK017896,CUST014516,Payment Issue,57,3
TICK017897,CUST026632,Late Delivery,74,5
TICK017898,CUST047465,Wrong Item,63,4
TICK017899,CUST014399,Wrong Item,98,5
TICK017900,CUST024726,Late Delivery,41,3
TICK017901,CUST046971,Payment Issue,99,3
TICK017902,CUST009931,Damaged Product,103,5
TICK017903,CUST010339,Refund,32,1
TICK017904,CUST026936,Refund,48,2
TICK017905,CUST003546,Refund,105,5
TICK017906,CUST020386,Damaged Product,68,2
TICK017907,CUST030751,Damaged Product,31,1
TICK017908,CUST003532,Damaged Product,71,2
TICK017909,CUST015730,Damaged Product,46,5
TICK017910,CUST016667,Refund,98,1
TICK017911,CUST028728,Payment Issue,118,5
TICK017912,CUST021533,Payment Issue,112,3
TICK017913,CUST029939,Wrong Item,3,2
TICK017914,CUST038168,Late Delivery,101,4
TICK017915,CUST044163,Payment Issue,49,5
TICK017916,CUST042813,Payment Issue,111,4
TICK017917,CUST025144,Refund,72,2
TICK017918,CUST006726,Refund,36,2
TICK017919,CUST002153,Late Delivery,103,4
TICK017920,CUST019129,Damaged Product,6,3
TICK017921,CUST031811,Wrong Item,63,4
TICK017922,CUST033087,Late Delivery,21,3
TICK017923,CUST034619,Damaged Product,90,2
TICK017924,CUST003337,Damaged Product,1,5
TICK017925,CUST035916,Payment Issue,32,4
TICK017926,CUST003300,Payment Issue,3,5
TICK017927,CUST016413,Damaged Product,63,3
TICK017928,CUST048984,Wrong Item,65,2
TICK017929,CUST033746,Payment Issue,102,1
TICK017930,CUST000425,Payment Issue,107,5
TICK017931,CUST037325,Damaged Product,62,5
TICK017932,CUST014803,Late Delivery,58,5
TICK017933,CUST038406,Wrong Item,50,5
TICK017934,CUST037276,Damaged Product,94,5
TICK017935,CUST018745,Payment Issue,19,2
TICK017936,CUST026755,Payment Issue,18,2
TICK017937,CUST042338,Late Delivery,78,3
TICK017938,CUST038401,Damaged Product,2,4
TICK017939,CUST020292,Damaged Product,65,4
TICK017940,CUST013104,Wrong Item,10,5
TICK017941,CUST015762,Refund,107,2
TICK017942,CUST041774,Refund,112,5
TICK017943,CUST019168,Payment Issue,11,2
TICK017944,CUST031220,Payment Issue,30,2
TICK017945,CUST015172,Wrong Item,86,2
TICK017946,CUST013793,Wrong Item,93,2
TICK017947,CUST046025,Payment Issue,29,1
TICK017948,CUST031396,Damaged Product,56,5
TICK017949,CUST009286,Wrong Item,107,4
TICK017950,CUST023853,Payment Issue,83,3
TICK017951,CUST039522,Damaged Product,95,5
TICK017952,CUST044510,Late Delivery,60,1
TICK017953,CUST018101,Payment Issue,24,3
TICK017954,CUST028327,Refund,64,1
TICK017955,CUST046663,Payment Issue,32,5
TICK017956,CUST026922,Refund,104,4
TICK017957,CUST006014,Late Delivery,52,1
TICK017958,CUST021238,Refund,111,2
TICK017959,CUST001314,Refund,76,4
TICK017960,CUST009858,Refund,118,1
TICK017961,CUST003773,Damaged Product,65,1
TICK017962,CUST016872,Wrong Item,100,3
TICK017963,CUST017169,Refund,63,5
TICK017964,CUST039246,Late Delivery,87,2
TICK017965,CUST005298,Wrong Item,17,2
TICK017966,CUST039856,Payment Issue,60,2
TICK017967,CUST041232,Refund,27,2
TICK017968,CUST033605,Damaged Product,104,2
TICK017969,CUST039157,Wrong Item,72,5
TICK017970,CUST046042,Late Delivery,94,1
TICK017971,CUST033315,Damaged Product,61,1
TICK017972,CUST049484,Late Delivery,57,4
TICK017973,CUST042181,Wrong Item,103,1
TICK017974,CUST036976,Wrong Item,9,4
TICK017975,CUST036853,Late Delivery,75,3
TICK017976,CUST017178,Refund,115,5
TICK017977,CUST027243,Payment Issue,33,1
TICK017978,CUST041254,Late Delivery,109,2
TICK017979,CUST011222,Refund,23,2
TICK017980,CUST008036,Damaged Product,88,3
TICK017981,CUST008886,Damaged Product,56,4
TICK017982,CUST016684,Wrong Item,13,2
TICK017983,CUST014571,Payment Issue,92,5
TICK017984,CUST001244,Refund,54,3
TICK017985,CUST019915,Wrong Item,66,4
TICK017986,CUST006917,Damaged Product,60,5
TICK017987,CUST041254,Damaged Product,7,1
TICK017988,CUST030857,Payment Issue,16,5
TICK017989,CUST011681,Refund,74,4
TICK017990,CUST004986,Wrong Item,71,2
TICK017991,CUST012591,Payment Issue,22,1
TICK017992,CUST002186,Refund,106,1
TICK017993,CUST043207,Payment Issue,37,3
TICK017994,CUST048185,Payment Issue,109,5
TICK017995,CUST012224,Damaged Product,7,3
TICK017996,CUST017918,Refund,69,5
TICK017997,CUST003798,Damaged Product,82,2
TICK017998,CUST024708,Late Delivery,7,1
TICK017999,CUST010668,Refund,97,3
TICK018000,CUST026370,Payment Issue,13,2
TICK018001,CUST014850,Damaged Product,6,2
TICK018002,CUST048527,Payment Issue,111,1
TICK018003,CUST027019,Refund,62,4
TICK018004,CUST020093,Payment Issue,99,2
TICK018005,CUST022100,Refund,18,1
TICK018006,CUST009592,Late Delivery,45,2
TICK018007,CUST009967,Late Delivery,113,5
TICK018008,CUST016355,Late Delivery,42,4
TICK018009,CUST020755,Wrong Item,37,3
TICK018010,CUST021851,Refund,98,1
TICK018011,CUST030406,Damaged Product,76,5
TICK018012,CUST031739,Late Delivery,103,5
TICK018013,CUST005630,Wrong Item,70,5
TICK018014,CUST039453,Refund,81,5
TICK018015,CUST013939,Late Delivery,63,3
TICK018016,CUST002750,Damaged Product,66,1
TICK018017,CUST011709,Late Delivery,9,5
TICK018018,CUST001861,Wrong Item,77,5
TICK018019,CUST023338,Payment Issue,34,1
TICK018020,CUST010105,Payment Issue,100,4
TICK018021,CUST036727,Wrong Item,45,3
TICK018022,CUST020133,Late Delivery,34,1
TICK018023,CUST016798,Refund,5,2
TICK018024,CUST000094,Damaged Product,118,2
TICK018025,CUST044123,Payment Issue,78,4
TICK018026,CUST030465,Wrong Item,77,1
TICK018027,CUST022475,Late Delivery,67,5
TICK018028,CUST000970,Wrong Item,70,5
TICK018029,CUST016506,Wrong Item,68,2
TICK018030,CUST005088,Wrong Item,7,4
TICK018031,CUST045927,Damaged Product,107,1
TICK018032,CUST007633,Late Delivery,13,2
TICK018033,CUST016877,Wrong Item,22,5
TICK018034,CUST027760,Payment Issue,62,3
TICK018035,CUST028851,Wrong Item,110,5
TICK018036,CUST026046,Late Delivery,84,3
TICK018037,CUST034984,Damaged Product,71,4
TICK018038,CUST009379,Payment Issue,18,1
TICK018039,CUST017247,Damaged Product,40,1
TICK018040,CUST011965,Refund,109,5
TICK018041,CUST049973,Damaged Product,66,4
TICK018042,CUST027430,Wrong Item,93,3
TICK018043,CUST019062,Wrong Item,79,5
TICK018044,CUST015488,Refund,19,3
TICK018045,CUST002960,Late Delivery,53,3
TICK018046,CUST019731,Damaged Product,76,3
TICK018047,CUST028074,Damaged Product,19,5
TICK018048,CUST048431,Wrong Item,75,3
TICK018049,CUST015209,Damaged Product,19,5
TICK018050,CUST023110,Refund,105,3
TICK018051,CUST024697,Wrong Item,40,3
TICK018052,CUST011637,Payment Issue,80,4
TICK018053,CUST002674,Late Delivery,112,1
TICK018054,CUST028548,Payment Issue,51,4
TICK018055,CUST035721,Late Delivery,86,3
TICK018056,CUST038891,Wrong Item,69,2
TICK018057,CUST030583,Wrong Item,67,2
TICK018058,CUST008188,Wrong Item,10,3
TICK018059,CUST036242,Payment Issue,76,3
TICK018060,CUST048656,Payment Issue,61,3
TICK018061,CUST019194,Late Delivery,99,2
TICK018062,CUST002035,Late Delivery,112,1
TICK018063,CUST028736,Refund,72,3
TICK018064,CUST022418,Payment Issue,109,1
TICK018065,CUST014238,Refund,117,4
TICK018066,CUST025247,Damaged Product,10,1
TICK018067,CUST037902,Late Delivery,25,5
TICK018068,CUST026829,Wrong Item,24,4
TICK018069,CUST008284,Wrong Item,41,2
TICK018070,CUST040289,Wrong Item,25,5
TICK018071,CUST012243,Refund,62,5
TICK018072,CUST005080,Refund,110,4
TICK018073,CUST012927,Payment Issue,11,3
TICK018074,CUST002731,Damaged Product,80,3
TICK018075,CUST033597,Late Delivery,75,2
TICK018076,CUST038343,Refund,88,3
TICK018077,CUST010825,Damaged Product,29,3
TICK018078,CUST007710,Damaged Product,6,5
TICK018079,CUST022488,Damaged Product,12,1
TICK018080,CUST045977,Late Delivery,5,4
TICK018081,CUST021639,Refund,90,5
TICK018082,CUST049361,Damaged Product,13,1
TICK018083,CUST006286,Wrong Item,41,5
TICK018084,CUST043175,Late Delivery,44,1
TICK018085,CUST006381,Wrong Item,46,4
TICK018086,CUST042755,Refund,73,3
TICK018087,CUST011370,Payment Issue,38,5
TICK018088,CUST024804,Late Delivery,92,2
TICK018089,CUST002526,Late Delivery,76,2
TICK018090,CUST007104,Wrong Item,68,2
TICK018091,CUST045375,Refund,27,4
TICK018092,CUST015221,Damaged Product,51,3
TICK018093,CUST036724,Wrong Item,66,3
TICK018094,CUST010519,Late Delivery,27,2
TICK018095,CUST017121,Wrong Item,72,4
TICK018096,CUST021803,Late Delivery,25,5
TICK018097,CUST034413,Refund,4,5
TICK018098,CUST037483,Payment Issue,1,4
TICK018099,CUST007949,Wrong Item,108,5
TICK018100,CUST045516,Late Delivery,74,3
TICK018101,CUST024410,Damaged Product,102,5
TICK018102,CUST028116,Payment Issue,91,5
TICK018103,CUST045775,Refund,89,1
TICK018104,CUST047796,Damaged Product,87,2
TICK018105,CUST004751,Refund,118,4
TICK018106,CUST038262,Wrong Item,76,4
TICK018107,CUST019600,Wrong Item,41,3
TICK018108,CUST022471,Damaged Product,114,4
TICK018109,CUST011631,Payment Issue,74,1
TICK018110,CUST045904,Damaged Product,38,5
TICK018111,CUST039759,Refund,83,2
TICK018112,CUST015687,Wrong Item,24,3
TICK018113,CUST011867,Late Delivery,95,4
TICK018114,CUST021288,Refund,112,3
TICK018115,CUST008155,Payment Issue,108,5
TICK018116,CUST006366,Late Delivery,3,1
TICK018117,CUST042068,Late Delivery,105,1
TICK018118,CUST006961,Payment Issue,60,4
TICK018119,CUST046163,Wrong Item,40,3
TICK018120,CUST025444,Payment Issue,6,5
TICK018121,CUST001161,Damaged Product,78,3
TICK018122,CUST010082,Late Delivery,105,3
TICK018123,CUST019807,Refund,36,5
TICK018124,CUST031270,Damaged Product,101,1
TICK018125,CUST049393,Payment Issue,2,1
TICK018126,CUST010874,Late Delivery,60,5
TICK018127,CUST031181,Refund,45,4
TICK018128,CUST020885,Damaged Product,22,5
TICK018129,CUST047199,Late Delivery,49,5
TICK018130,CUST004651,Refund,78,4
TICK018131,CUST032538,Refund,26,3
TICK018132,CUST000136,Refund,19,4
TICK018133,CUST042737,Damaged Product,108,2
TICK018134,CUST018787,Damaged Product,117,1
TICK018135,CUST048058,Damaged Product,38,3
TICK018136,CUST018028,Payment Issue,32,5
TICK018137,CUST044924,Refund,21,3
TICK018138,CUST024343,Late Delivery,52,5
TICK018139,CUST038710,Late Delivery,14,5
TICK018140,CUST042942,Late Delivery,60,5
TICK018141,CUST049304,Refund,112,5
TICK018142,CUST034998,Late Delivery,117,4
TICK018143,CUST046550,Payment Issue,57,4
TICK018144,CUST030845,Refund,73,4
TICK018145,CUST041503,Payment Issue,23,3
TICK018146,CUST007509,Payment Issue,54,1
TICK018147,CUST042054,Damaged Product,100,1
TICK018148,CUST049560,Payment Issue,52,3
TICK018149,CUST049811,Late Delivery,16,4
TICK018150,CUST041499,Refund,61,3
TICK018151,CUST010789,Late Delivery,4,5
TICK018152,CUST032647,Wrong Item,10,5
TICK018153,CUST017201,Refund,97,1
TICK018154,CUST032450,Payment Issue,50,5
TICK018155,CUST000975,Payment Issue,87,5
TICK018156,CUST048494,Damaged Product,54,5
TICK018157,CUST018970,Wrong Item,119,5
TICK018158,CUST030925,Damaged Product,69,4
TICK018159,CUST046707,Wrong Item,26,1
TICK018160,CUST034014,Payment Issue,28,2
TICK018161,CUST035194,Damaged Product,105,4
TICK018162,CUST048865,Wrong Item,62,2
TICK018163,CUST034422,Payment Issue,39,3
TICK018164,CUST013678,Late Delivery,81,1
TICK018165,CUST017534,Damaged Product,40,5
TICK018166,CUST030343,Wrong Item,55,3
TICK018167,CUST032761,Payment Issue,9,4
TICK018168,CUST049575,Damaged Product,46,2
TICK018169,CUST033163,Late Delivery,107,2
TICK018170,CUST023681,Damaged Product,89,1
TICK018171,CUST026916,Late Delivery,85,3
TICK018172,CUST049123,Refund,81,4
TICK018173,CUST020230,Late Delivery,23,5
TICK018174,CUST023289,Damaged Product,19,1
TICK018175,CUST014416,Refund,35,1
TICK018176,CUST039413,Damaged Product,20,1
TICK018177,CUST045959,Payment Issue,78,1
TICK018178,CUST034643,Refund,70,5
TICK018179,CUST043633,Late Delivery,58,2
TICK018180,CUST025391,Damaged Product,65,2
TICK018181,CUST005155,Late Delivery,1,5
TICK018182,CUST016013,Refund,34,4
TICK018183,CUST006872,Wrong Item,51,1
TICK018184,CUST011467,Late Delivery,12,1
